campaign_id,category,category_id,goal_amount,duration_days,profile_score,content_length,image_count,has_video,story_word_count,owner_campaign_count,owner_credential_approved,has_budget_report,early_views,early_backers,success,launch_seq
711,Giáo dục,2,114022150.78275472,84,61.72706416409407,3437,3,0.0,3093,2,0.0,0.0,293,10,0,710
712,Văn hóa,4,234087582.44610846,16,76.03327296179134,15974,0,0.0,4915,0,1.0,1.0,281,13,0,711
713,Y tế,3,111436950.7176561,106,41.298437719187184,14222,7,0.0,3269,1,0.0,0.0,270,11,0,712
714,Công nghệ,5,40499633.642894715,107,61.75830698423465,14398,5,1.0,4724,0,1.0,0.0,316,7,0,713
715,Văn hóa,4,104601396.74576065,85,57.78619971273686,3272,2,0.0,4266,2,0.0,0.0,325,12,1,714
716,Giáo dục,2,127570244.72571495,112,37.682181517917385,2795,5,0.0,1550,1,1.0,1.0,297,8,1,715
717,Văn hóa,4,133443298.60114238,55,30.730441042626232,15750,3,1.0,691,0,0.0,0.0,285,4,0,716
718,Công nghệ,5,139534633.73602554,100,75.71498070549323,13481,3,0.0,2881,2,1.0,0.0,295,7,1,717
719,Y tế,3,321144132.965704,89,54.98095235564044,1080,7,1.0,3178,1,1.0,1.0,308,10,0,718
720,Văn hóa,4,42638458.02884999,71,41.554394367053405,13460,1,1.0,3898,2,0.0,0.0,280,9,0,719
721,Y tế,3,141373436.53630677,27,60.076421261533355,19610,8,1.0,2700,1,0.0,0.0,294,6,1,720
722,Công nghệ,5,407451804.98990697,70,84.56037714698606,15162,1,1.0,4618,0,0.0,1.0,309,16,0,721
723,Khởi nghiệp,1,23025643.27692338,109,16.385243092561538,5914,3,1.0,4251,0,1.0,1.0,309,13,1,722
724,Giáo dục,2,141904428.00335675,119,32.06722620193347,6667,11,0.0,3012,0,1.0,1.0,255,14,1,723
725,Khởi nghiệp,1,68605991.1290636,58,43.54227116209465,15166,8,1.0,2846,1,0.0,0.0,278,10,0,724
726,Môi trường,0,84125907.61449519,35,91.22357733440657,8324,5,1.0,290,1,0.0,1.0,291,10,1,725
727,Y tế,3,50649143.1757508,92,67.65173965838594,14865,2,0.0,3948,1,1.0,0.0,276,15,0,726
728,Môi trường,0,101841355.28261618,15,77.34634480922453,19220,3,0.0,3467,1,1.0,0.0,277,6,0,727
729,Khởi nghiệp,1,500000000.0,24,39.19678161747539,8406,5,1.0,4501,1,1.0,0.0,284,6,0,728
730,Văn hóa,4,35991420.799027584,71,39.60928249458948,11682,5,0.0,646,5,0.0,0.0,292,8,1,729
731,Khởi nghiệp,1,39384011.705908895,119,70.9562743344542,10050,5,0.0,901,0,1.0,1.0,300,9,0,730
732,Công nghệ,5,34731657.82834269,44,63.16548661870893,10415,5,0.0,3421,0,1.0,1.0,303,4,0,731
733,Môi trường,0,500000000.0,57,72.97477637728252,1975,4,0.0,2548,6,0.0,0.0,311,4,1,732
734,Giáo dục,2,77112602.34799965,43,58.24658018143096,19743,1,1.0,3019,2,0.0,0.0,299,6,0,733
735,Môi trường,0,116761376.45900501,57,67.56287452909254,11044,3,0.0,2286,0,0.0,1.0,316,9,1,734
736,Môi trường,0,81601337.10975754,7,65.16238169810218,4976,8,1.0,3275,3,1.0,1.0,308,14,1,735
737,Văn hóa,4,48778405.64029361,74,77.55534778169852,11691,1,1.0,3360,0,0.0,0.0,299,7,1,736
738,Môi trường,0,95688328.11517872,74,78.14016563888941,8259,4,0.0,1108,3,1.0,0.0,293,9,0,737
739,Công nghệ,5,500000000.0,42,29.602560112164603,16527,3,1.0,3849,1,1.0,0.0,305,10,0,738
740,Y tế,3,448970335.1993363,37,17.054628893182887,15317,5,0.0,2569,0,1.0,0.0,300,10,0,739
741,Giáo dục,2,53207454.84165643,93,82.03490795303014,7951,4,1.0,2962,4,1.0,0.0,299,8,1,740
742,Công nghệ,5,221336648.74026632,28,85.75450186523872,14405,9,1.0,3166,2,0.0,0.0,306,3,0,741
743,Giáo dục,2,54301008.961082704,12,41.587539609733255,1145,7,0.0,3773,3,1.0,1.0,302,8,1,742
744,Giáo dục,2,22130133.46795632,11,24.80329186908743,19350,1,1.0,1641,2,0.0,0.0,273,6,1,743
745,Giáo dục,2,315142467.329975,107,63.98069642014402,10462,7,0.0,232,0,1.0,0.0,286,8,1,744
746,Y tế,3,360170541.7452672,48,80.61676452701059,13258,3,0.0,1071,2,1.0,0.0,317,13,1,745
747,Công nghệ,5,323189578.22343487,18,97.9518904486863,13079,3,1.0,4835,3,1.0,1.0,286,9,1,746
748,Y tế,3,76563269.80444217,107,72.32595144202902,6605,6,0.0,1268,1,1.0,0.0,298,5,1,747
749,Khởi nghiệp,1,102110186.98057169,23,54.5656660682861,13953,4,0.0,1396,4,0.0,0.0,295,8,0,748
750,Công nghệ,5,243902051.8878854,45,44.13738756830274,8254,8,0.0,4318,3,1.0,0.0,320,11,1,749
751,Y tế,3,173540443.7685668,9,62.22902583341309,13772,3,0.0,1331,2,1.0,1.0,282,1,0,750
752,Văn hóa,4,82313394.31371124,84,56.01470592229487,2249,3,1.0,2429,2,1.0,1.0,305,11,0,751
753,Giáo dục,2,25696921.864624646,86,41.698641885423676,3347,3,0.0,1978,1,0.0,0.0,304,7,1,752
754,Khởi nghiệp,1,133309151.26393081,93,100.0,18512,3,0.0,3373,0,0.0,0.0,306,7,1,753
755,Công nghệ,5,333468563.75548595,36,97.70336804144262,14849,8,0.0,3053,1,1.0,0.0,297,11,0,754
756,Văn hóa,4,38350998.6331964,44,84.72097367110857,3009,7,1.0,2671,2,0.0,1.0,298,10,1,755
757,Khởi nghiệp,1,219490917.741637,113,43.58299204381745,4668,10,0.0,2607,1,1.0,1.0,316,7,1,756
758,Công nghệ,5,163932384.37498873,100,79.10038648594558,11141,12,0.0,4203,2,1.0,0.0,298,6,1,757
759,Môi trường,0,243990744.47797784,11,74.79252818995803,614,2,0.0,2991,1,1.0,0.0,304,10,0,758
760,Công nghệ,5,273928237.9433891,85,70.85091248408106,8327,5,0.0,2640,2,0.0,1.0,317,13,0,759
761,Y tế,3,61852187.262994014,99,86.99330534087554,6868,1,1.0,4459,2,1.0,1.0,323,13,1,760
762,Y tế,3,25748542.19907633,70,74.70742285722555,3117,3,0.0,647,1,0.0,0.0,301,10,0,761
763,Môi trường,0,72070578.27042529,79,76.80028472608672,6346,3,0.0,4200,0,0.0,0.0,274,6,1,762
764,Khởi nghiệp,1,278428249.35209066,7,74.7381256674442,6213,2,1.0,1150,4,1.0,0.0,342,11,0,763
765,Văn hóa,4,71492012.75116587,10,68.81582816004212,1808,2,0.0,1792,1,0.0,1.0,288,3,1,764
766,Y tế,3,61876983.95976196,11,26.327777405716333,12854,5,0.0,263,1,0.0,1.0,272,7,1,765
767,Môi trường,0,21204355.680612747,25,63.67242154821115,5811,1,0.0,2942,1,0.0,1.0,292,12,0,766
768,Y tế,3,500000000.0,119,50.8761608230175,1109,8,0.0,4191,0,1.0,1.0,301,5,1,767
769,Văn hóa,4,262150142.18265644,79,36.40318084719959,931,2,1.0,2032,4,1.0,0.0,301,10,1,768
770,Khởi nghiệp,1,248611297.92601377,96,95.63633238601648,19336,13,1.0,3383,3,0.0,0.0,312,15,1,769
771,Văn hóa,4,300013825.7645846,40,96.57990681771406,2806,4,1.0,2086,2,0.0,0.0,305,5,1,770
772,Công nghệ,5,206926236.73865435,113,89.18441200591224,18227,5,1.0,3844,1,1.0,1.0,289,7,1,771
773,Giáo dục,2,94857619.91332139,29,67.10426833711749,3749,1,0.0,4993,2,0.0,0.0,338,11,0,772
774,Khởi nghiệp,1,102402747.48151508,109,89.01250241905313,2149,10,0.0,3632,1,1.0,0.0,300,12,1,773
775,Công nghệ,5,79702686.72248434,10,62.24106361203651,11137,8,0.0,1833,1,1.0,0.0,273,9,0,774
776,Công nghệ,5,500000000.0,9,66.05594553795558,17432,6,1.0,4157,2,1.0,1.0,299,9,0,775
777,Giáo dục,2,202878214.76962343,15,40.13057259076034,1895,1,1.0,382,0,1.0,1.0,322,5,0,776
778,Giáo dục,2,77005667.47772299,97,69.9398260899768,6907,6,0.0,4937,2,1.0,1.0,294,7,1,777
779,Công nghệ,5,186179521.48177478,36,63.20771856848834,15177,2,1.0,4229,2,1.0,0.0,313,14,0,778
780,Môi trường,0,45794498.786418,58,35.94695766331071,1816,9,1.0,3336,2,0.0,1.0,300,9,0,779
781,Khởi nghiệp,1,499581538.344572,60,60.97605776366806,3806,7,1.0,3179,0,0.0,1.0,284,4,0,780
782,Y tế,3,63845991.52963434,97,60.40540872286383,6469,5,1.0,1410,2,1.0,1.0,279,7,1,781
783,Y tế,3,192581723.83268702,46,97.9512233328928,16229,0,0.0,2270,0,0.0,1.0,294,7,1,782
784,Y tế,3,329365537.5202582,7,79.88426657026818,16273,2,0.0,686,0,1.0,1.0,328,9,0,783
785,Giáo dục,2,172434862.94261017,51,62.22890878182932,14333,7,0.0,1826,0,1.0,1.0,318,15,1,784
786,Công nghệ,5,130874118.56948636,39,66.97574619602166,13483,9,0.0,3030,0,1.0,0.0,293,8,1,785
787,Y tế,3,120874331.42717314,90,62.884247562083964,1009,8,1.0,1938,3,0.0,0.0,315,6,1,786
788,Y tế,3,113394217.73392731,92,57.941720304089046,5151,0,0.0,3899,0,0.0,0.0,313,8,0,787
789,Công nghệ,5,69174055.89785309,17,40.35145605223426,18473,6,0.0,4295,0,1.0,1.0,289,6,0,788
790,Môi trường,0,78060189.06170805,97,58.97896244786141,14523,8,0.0,2895,3,0.0,1.0,303,14,0,789
791,Văn hóa,4,487895038.1711858,15,47.078034866949736,5200,0,0.0,1836,0,1.0,0.0,305,6,0,790
792,Công nghệ,5,107918859.19291835,77,36.99368922153707,14302,5,0.0,1657,1,1.0,0.0,322,4,0,791
793,Y tế,3,56711838.8003035,51,72.22443629095069,14623,6,0.0,2824,0,1.0,1.0,324,4,1,792
794,Y tế,3,73259411.55362025,41,69.8252931986647,14985,4,1.0,3654,3,1.0,1.0,297,9,0,793
795,Giáo dục,2,340304766.68055964,62,26.26584977263844,19612,0,0.0,808,3,0.0,1.0,291,11,0,794
796,Khởi nghiệp,1,227310231.61323005,42,59.546307250097456,11042,4,0.0,2350,2,0.0,0.0,277,4,0,795
797,Y tế,3,203731339.2363023,97,81.91402771799847,1666,4,0.0,2314,2,1.0,1.0,301,4,1,796
798,Công nghệ,5,93676213.8852051,117,83.18447477792643,16469,5,0.0,1575,1,0.0,1.0,313,10,0,797
799,Giáo dục,2,206269545.89493346,100,82.51673685770477,791,3,1.0,1341,0,0.0,0.0,316,6,1,798
800,Môi trường,0,64916795.02326386,57,62.77826413802919,13006,4,1.0,4237,0,0.0,0.0,267,2,0,799
801,Giáo dục,2,93490152.72108975,64,45.09909344061698,16029,5,0.0,2275,3,0.0,1.0,308,12,0,800
802,Môi trường,0,300606982.3394383,57,40.32602345283879,2945,6,1.0,2967,2,1.0,0.0,305,10,0,801
803,Công nghệ,5,274527993.8555927,97,68.89209809500716,16048,4,1.0,383,0,0.0,0.0,283,6,0,802
804,Y tế,3,47071846.73209642,69,69.58560068730326,16299,4,0.0,1560,1,1.0,1.0,302,8,1,803
805,Khởi nghiệp,1,53076767.64896143,60,87.74662223210132,13250,5,0.0,1273,1,0.0,1.0,323,6,1,804
806,Y tế,3,132655625.35804419,53,83.99959300684168,6813,0,0.0,1777,0,1.0,0.0,315,9,0,805
807,Y tế,3,500000000.0,49,59.35542686937656,4438,6,1.0,4239,1,0.0,1.0,297,8,1,806
808,Y tế,3,19388934.86938167,70,37.11588242278261,14248,5,0.0,2943,1,1.0,0.0,280,5,0,807
809,Y tế,3,155851827.88409695,85,55.61786805978204,3561,5,0.0,4530,0,0.0,1.0,301,6,0,808
810,Công nghệ,5,32370524.692919217,56,66.34462389621049,13665,8,1.0,2230,0,1.0,0.0,317,10,0,809
811,Công nghệ,5,65488529.042780586,98,57.95833509221192,3806,0,1.0,3896,0,0.0,1.0,264,6,1,810
812,Khởi nghiệp,1,84629461.00955312,101,50.44211783844688,7050,0,1.0,970,1,0.0,1.0,321,14,0,811
813,Khởi nghiệp,1,80238746.02846654,55,67.05769629939797,10377,6,1.0,4113,1,0.0,0.0,311,11,1,812
814,Công nghệ,5,72051655.50566897,110,51.92084517178779,3652,5,0.0,3130,0,1.0,0.0,332,8,0,813
815,Y tế,3,120462216.69853796,26,49.43867832549252,15993,6,1.0,386,2,1.0,1.0,300,7,0,814
816,Môi trường,0,71951814.6309004,113,68.22905668606879,14051,4,0.0,3507,1,0.0,0.0,293,9,0,815
817,Y tế,3,29819272.910419233,40,53.96014839741591,818,7,0.0,2500,2,0.0,0.0,283,13,1,816
818,Môi trường,0,250978072.29281905,71,66.88208777956704,17055,8,1.0,200,1,1.0,0.0,325,4,1,817
819,Môi trường,0,244622939.07019153,39,67.46408045704246,14478,6,0.0,4265,0,1.0,1.0,321,8,0,818
820,Khởi nghiệp,1,266534858.6011179,57,39.21141997816851,16845,4,0.0,2776,1,0.0,0.0,269,16,0,819
821,Khởi nghiệp,1,27682257.114664458,45,52.37517752269176,12233,0,0.0,3111,0,1.0,0.0,292,6,0,820
822,Môi trường,0,158929655.64387196,87,90.75553879832924,12716,7,0.0,2970,2,1.0,1.0,314,9,1,821
823,Công nghệ,5,227390625.34077886,16,38.75840974531425,7979,9,0.0,634,0,1.0,0.0,295,9,1,822
824,Giáo dục,2,44918398.502431855,102,19.66691102058938,4934,7,0.0,1793,3,0.0,0.0,289,12,0,823
825,Y tế,3,120687435.74840806,110,24.76309693514977,5090,2,1.0,3568,1,0.0,0.0,308,10,1,824
826,Công nghệ,5,107129258.5254554,71,62.582198931533384,6666,7,1.0,1825,3,0.0,0.0,302,7,1,825
827,Công nghệ,5,500000000.0,69,62.61834556065398,6173,8,0.0,4464,0,1.0,0.0,302,8,1,826
828,Văn hóa,4,500000000.0,86,59.647782891497585,15215,10,0.0,1724,0,0.0,1.0,304,8,0,827
829,Khởi nghiệp,1,24614873.360135283,29,86.28379657857003,10724,2,1.0,2405,2,1.0,0.0,340,7,1,828
830,Văn hóa,4,500000000.0,92,8.54331133794124,8511,4,0.0,2337,3,1.0,1.0,325,8,0,829
831,Công nghệ,5,50150325.60154305,31,69.91867748861647,14642,7,0.0,290,4,1.0,0.0,274,7,0,830
832,Môi trường,0,303726939.2617588,84,93.22876403607147,14783,5,0.0,4097,1,0.0,0.0,283,8,1,831
833,Công nghệ,5,300805093.12271774,41,39.44438470216572,18730,2,0.0,851,4,0.0,0.0,311,8,0,832
834,Công nghệ,5,46459628.28402855,92,54.4038697642021,6534,6,0.0,2451,1,0.0,0.0,299,6,0,833
835,Công nghệ,5,191156764.16130954,97,46.94216165542758,5244,7,1.0,4557,3,1.0,1.0,271,7,1,834
836,Giáo dục,2,108021727.23397332,30,44.113079078449424,623,5,1.0,4969,0,1.0,0.0,292,9,0,835
837,Khởi nghiệp,1,202573532.97533494,77,55.4747598995392,3616,6,0.0,1305,2,0.0,0.0,303,9,0,836
838,Văn hóa,4,148952599.22073793,63,90.54970567369008,12268,4,0.0,2005,0,1.0,0.0,298,9,1,837
839,Y tế,3,372788767.8267541,40,98.7477335097504,16279,9,0.0,2915,0,0.0,1.0,286,10,0,838
840,Văn hóa,4,128524430.64616798,74,55.281215499197046,12217,2,0.0,3556,2,0.0,0.0,301,11,0,839
841,Khởi nghiệp,1,102003698.87230441,120,100.0,19838,3,1.0,1400,0,0.0,1.0,335,5,1,840
842,Khởi nghiệp,1,338915381.26692003,7,62.7115295396925,12737,5,0.0,2835,2,1.0,0.0,313,6,0,841
843,Công nghệ,5,207652416.7640871,116,97.07382053402162,17710,8,1.0,4204,3,0.0,0.0,296,3,1,842
844,Y tế,3,239777681.42518553,104,60.13402700693017,5729,1,0.0,3858,0,0.0,1.0,318,7,1,843
845,Công nghệ,5,63632993.616647705,67,64.62115652092288,6816,1,0.0,4145,0,1.0,0.0,291,10,1,844
846,Công nghệ,5,44322382.586164504,76,69.3094894528567,16315,0,0.0,4464,0,1.0,0.0,313,8,1,845
847,Giáo dục,2,69766461.91308986,49,100.0,13387,5,0.0,4334,0,0.0,1.0,297,5,0,846
848,Khởi nghiệp,1,66334433.784786046,21,79.02571149689578,10005,2,1.0,2656,1,0.0,0.0,329,10,0,847
849,Công nghệ,5,252491793.51485878,72,47.85470940097073,19136,4,1.0,4876,1,1.0,0.0,317,6,0,848
850,Văn hóa,4,302376911.2836072,100,81.37995740551716,15366,7,0.0,2573,1,0.0,0.0,271,6,0,849
851,Y tế,3,103246121.50092977,33,54.76334925831317,6260,3,0.0,3605,4,0.0,0.0,305,5,1,850
852,Công nghệ,5,465849448.4443741,88,52.204996341975814,12416,6,1.0,4725,0,1.0,1.0,301,5,0,851
853,Khởi nghiệp,1,439015783.66716486,92,80.17202719784223,8222,4,1.0,407,3,0.0,0.0,321,9,0,852
854,Giáo dục,2,150764408.92266852,93,62.62171175542306,8613,7,0.0,4681,0,1.0,1.0,301,6,1,853
855,Môi trường,0,54800113.16846652,45,67.57151829023613,16198,6,0.0,4144,1,0.0,1.0,284,13,1,854
856,Giáo dục,2,500000000.0,51,62.27970443730585,13752,3,0.0,4985,3,0.0,1.0,297,6,1,855
857,Giáo dục,2,112902313.05150664,54,68.7316625321087,740,4,0.0,3909,3,0.0,1.0,279,8,1,856
858,Giáo dục,2,134874724.18992415,104,70.49931794872299,11712,8,0.0,951,1,0.0,1.0,286,7,1,857
859,Môi trường,0,86648930.0132295,109,23.26066134589169,13116,6,0.0,1649,2,0.0,1.0,313,10,0,858
860,Văn hóa,4,51376898.81588961,54,75.33145337219067,10458,1,0.0,217,2,0.0,0.0,297,8,1,859
861,Giáo dục,2,29644659.26460703,117,42.35961160339399,6349,7,0.0,3117,0,1.0,0.0,281,4,1,860
862,Giáo dục,2,218265966.5962886,72,33.15401728881177,13146,2,0.0,2299,2,1.0,1.0,278,5,0,861
863,Công nghệ,5,56841030.9508198,50,60.83177512282635,18979,9,1.0,2478,4,0.0,0.0,304,10,0,862
864,Giáo dục,2,500000000.0,7,63.67962006628908,2175,8,0.0,3720,2,1.0,1.0,315,12,1,863
865,Công nghệ,5,42636877.10517334,76,48.129876708554384,12256,6,0.0,4137,2,1.0,0.0,302,9,0,864
866,Khởi nghiệp,1,36233209.60918894,80,78.6206371533595,18250,5,0.0,549,2,1.0,1.0,314,7,1,865
867,Công nghệ,5,194245188.99615657,117,35.15649667258186,8309,4,0.0,4601,0,0.0,0.0,298,8,0,866
868,Công nghệ,5,500000000.0,88,53.86112502454882,7034,7,1.0,1993,2,0.0,1.0,329,5,0,867
869,Văn hóa,4,127211316.88011418,10,50.30251730133999,5328,4,0.0,3809,0,0.0,0.0,291,5,0,868
870,Công nghệ,5,206050182.03058678,71,61.06825459321321,4881,6,0.0,2991,0,0.0,0.0,285,9,0,869
871,Văn hóa,4,20761896.24587858,91,67.57728569294477,8126,8,1.0,2330,5,0.0,1.0,286,10,1,870
872,Y tế,3,62856444.88094446,63,41.84214100752911,15550,3,1.0,1220,1,1.0,1.0,305,7,1,871
873,Văn hóa,4,43144480.68379268,55,76.48565354912456,4044,3,1.0,1110,0,1.0,1.0,275,6,1,872
874,Công nghệ,5,19770598.000195593,99,63.260047366693996,5008,1,0.0,3709,3,0.0,1.0,316,10,0,873
875,Y tế,3,133702965.53238302,76,24.16107493376179,19976,2,0.0,1742,0,0.0,0.0,333,7,0,874
876,Văn hóa,4,14207971.800785257,84,22.82817119205938,19917,0,1.0,1301,0,0.0,1.0,284,13,0,875
877,Môi trường,0,34069524.47401159,59,61.75361414141378,4924,7,0.0,227,3,0.0,0.0,310,9,0,876
878,Công nghệ,5,71819450.50189874,38,57.58065364427292,8699,10,1.0,4235,1,1.0,0.0,310,2,1,877
879,Văn hóa,4,54313232.944344245,66,59.93159772850733,8369,9,1.0,2098,0,0.0,0.0,287,9,1,878
880,Môi trường,0,174352222.2811421,116,61.440350869395644,6284,0,0.0,1871,2,1.0,0.0,306,6,0,879
881,Khởi nghiệp,1,159938701.20280147,75,66.51119679020361,3480,7,0.0,1984,1,1.0,0.0,285,3,0,880
882,Khởi nghiệp,1,279666619.9274665,87,80.952992196966,1710,9,0.0,3073,4,1.0,1.0,314,4,1,881
883,Khởi nghiệp,1,244509457.24677157,21,39.77790198164884,12468,4,0.0,2513,0,1.0,0.0,267,6,0,882
884,Công nghệ,5,353633685.9525954,119,38.560568141984106,1315,5,1.0,2811,3,1.0,1.0,318,7,1,883
885,Giáo dục,2,119422420.7764022,34,40.13352284225235,12608,0,1.0,1533,4,0.0,0.0,301,6,0,884
886,Giáo dục,2,159617926.12886664,117,67.77833334337414,2355,6,0.0,1622,0,0.0,0.0,277,7,1,885
887,Văn hóa,4,194499085.03534153,57,86.8989475729289,3510,2,1.0,4341,1,1.0,1.0,291,11,1,886
888,Giáo dục,2,136874343.54721767,111,53.373211235209794,598,6,0.0,2307,2,0.0,0.0,298,4,0,887
889,Công nghệ,5,82035727.00950477,108,11.96600311680691,8257,0,1.0,4870,0,1.0,0.0,293,10,0,888
890,Văn hóa,4,87240531.56187662,93,27.92014274779249,6878,7,0.0,4260,2,0.0,1.0,296,14,1,889
891,Khởi nghiệp,1,55026174.037465334,111,45.339265544079765,6979,8,1.0,3616,1,0.0,0.0,267,7,1,890
892,Y tế,3,178577991.05076623,76,50.84542225009571,6553,3,1.0,2832,1,0.0,0.0,283,7,0,891
893,Giáo dục,2,109417958.02510908,103,53.83222745490547,18796,2,0.0,4219,1,1.0,1.0,302,8,1,892
894,Giáo dục,2,63718463.97711785,26,62.77162245961834,8886,0,0.0,466,1,0.0,0.0,287,7,0,893
895,Công nghệ,5,63774719.368263654,15,55.765073383551055,16280,4,1.0,2595,1,0.0,1.0,285,6,1,894
896,Giáo dục,2,37887098.70750606,68,82.98679221086815,5041,3,0.0,3622,0,0.0,1.0,320,11,1,895
897,Môi trường,0,303198806.13502306,99,48.479653886372624,9921,0,1.0,719,0,1.0,0.0,303,14,0,896
898,Giáo dục,2,128917959.35999501,94,44.75364081048914,1723,6,1.0,1075,1,1.0,0.0,282,8,1,897
899,Y tế,3,52711277.314452015,67,71.57751077040923,5542,4,1.0,513,1,0.0,0.0,300,9,1,898
900,Môi trường,0,257909772.34376392,66,31.287158601477614,1887,2,0.0,2533,0,1.0,1.0,273,7,0,899
901,Văn hóa,4,70250194.20760292,76,69.79383410640004,903,3,0.0,2799,2,0.0,0.0,300,4,0,900
902,Khởi nghiệp,1,31447322.562485583,105,64.05106367452534,4051,8,1.0,2448,0,1.0,1.0,316,4,1,901
903,Môi trường,0,315655243.6151248,102,59.05115020163665,3599,7,0.0,463,0,0.0,0.0,335,6,0,902
904,Y tế,3,71826055.6257126,19,93.76552214298525,6673,5,0.0,2535,1,0.0,1.0,291,6,1,903
905,Môi trường,0,81128580.23177673,74,49.55585109410564,15000,7,0.0,4462,0,1.0,0.0,320,10,0,904
906,Văn hóa,4,124413470.89346677,50,100.0,3385,2,1.0,348,4,1.0,0.0,295,9,1,905
907,Môi trường,0,354230986.18246865,98,57.49137101543801,12408,5,0.0,3924,1,0.0,0.0,271,9,0,906
908,Giáo dục,2,121939481.49747425,64,36.459671100595436,7619,5,0.0,1507,1,1.0,0.0,301,11,0,907
909,Môi trường,0,38295338.254956156,120,63.39839161989651,8353,4,0.0,558,0,1.0,1.0,303,8,1,908
910,Giáo dục,2,200571861.8887885,56,40.475095993624635,18483,6,1.0,443,1,0.0,0.0,346,7,0,909
911,Công nghệ,5,75471054.90366054,84,46.96488304373,9565,3,0.0,261,0,1.0,0.0,315,14,1,910
912,Y tế,3,500000000.0,19,69.94066600030982,5601,7,1.0,2191,1,1.0,0.0,312,7,1,911
913,Y tế,3,119513066.21883969,113,73.1116417730025,5142,7,1.0,2590,0,0.0,0.0,288,10,1,912
914,Môi trường,0,14313536.802383564,24,49.55664599491484,3783,0,1.0,3182,1,1.0,1.0,324,8,1,913
915,Khởi nghiệp,1,168003727.31964734,50,81.74810290092802,16139,9,1.0,589,0,0.0,1.0,307,7,1,914
916,Giáo dục,2,500000000.0,102,85.15015516042268,13463,0,0.0,3339,0,1.0,1.0,295,6,0,915
917,Y tế,3,500000000.0,117,90.72603513126582,5720,3,1.0,3750,4,0.0,0.0,311,9,0,916
918,Khởi nghiệp,1,500000000.0,62,72.58826814251444,10072,8,0.0,509,3,0.0,0.0,269,4,1,917
919,Công nghệ,5,45409315.259302616,62,89.26857424171398,10355,4,1.0,3440,3,1.0,1.0,302,10,1,918
920,Y tế,3,284585637.32840914,12,24.384031440518847,1421,1,0.0,770,3,1.0,0.0,305,3,0,919
921,Khởi nghiệp,1,60255546.68443542,118,55.64186902743075,18219,2,1.0,2308,2,1.0,1.0,319,9,1,920
922,Môi trường,0,148052119.63728264,8,44.65989487353147,15862,8,1.0,3375,0,1.0,0.0,344,5,0,921
923,Y tế,3,35701211.89089099,9,64.38451722254784,10940,0,0.0,4380,0,0.0,0.0,328,10,0,922
924,Giáo dục,2,64861645.16350017,60,50.57101561606525,14449,8,1.0,2749,3,0.0,1.0,322,8,0,923
925,Văn hóa,4,62932018.95273704,7,58.67684316100535,2628,5,0.0,2289,1,0.0,0.0,320,8,0,924
926,Y tế,3,280933211.10187614,25,99.64349760408099,19557,1,0.0,4200,5,0.0,1.0,291,6,1,925
927,Y tế,3,255998761.76743296,78,58.60560407159243,12987,3,0.0,1237,1,0.0,0.0,307,6,0,926
928,Công nghệ,5,155627944.09195882,87,70.27584634380428,18796,2,0.0,1184,4,1.0,0.0,315,8,0,927
929,Y tế,3,33168117.388051294,40,57.354613401515294,17352,8,0.0,2438,1,1.0,0.0,307,9,0,928
930,Văn hóa,4,88981811.15344264,97,63.51426575913668,11892,7,1.0,777,3,0.0,0.0,296,3,1,929
931,Giáo dục,2,58890440.868894935,76,62.12033360872143,6122,0,0.0,306,4,0.0,0.0,305,16,1,930
932,Công nghệ,5,273330424.89225745,33,70.96648131946318,13877,4,0.0,1937,0,1.0,0.0,300,7,0,931
933,Giáo dục,2,366414443.557261,88,85.30615071094354,10488,2,1.0,932,0,0.0,1.0,313,16,0,932
934,Văn hóa,4,326377846.5721906,74,94.94787995206659,8485,9,1.0,3257,0,0.0,1.0,324,8,1,933
935,Công nghệ,5,58383364.42913233,99,68.19240163818334,14372,1,0.0,2833,0,0.0,0.0,300,3,0,934
936,Giáo dục,2,8863422.49247946,24,73.79093772071204,17825,10,1.0,2532,2,0.0,0.0,318,5,0,935
937,Môi trường,0,22328762.348499227,33,38.98270981628866,3841,5,0.0,2582,1,0.0,0.0,320,8,0,936
938,Khởi nghiệp,1,461755288.05337334,41,60.24246515168759,11279,2,0.0,673,1,1.0,1.0,323,5,0,937
939,Khởi nghiệp,1,81719875.76383214,45,80.80578929767178,15679,3,0.0,2132,2,0.0,0.0,320,9,0,938
940,Môi trường,0,58633197.984799415,108,79.31937276834307,6848,3,1.0,542,0,1.0,0.0,305,10,0,939
941,Y tế,3,500000000.0,90,66.232194655901,7167,1,0.0,1903,3,1.0,0.0,296,8,1,940
942,Khởi nghiệp,1,397975875.94729644,69,79.72787919135905,685,5,0.0,3452,1,1.0,0.0,272,8,1,941
943,Môi trường,0,122451585.05955073,68,71.81533417987637,6800,1,1.0,4934,2,0.0,0.0,306,9,0,942
944,Môi trường,0,90536809.7450489,107,86.00612516518643,11935,0,0.0,1625,2,0.0,0.0,253,6,0,943
945,Khởi nghiệp,1,105529790.75324011,57,67.78718313914223,19444,4,0.0,1467,3,0.0,1.0,326,10,0,944
946,Giáo dục,2,148456813.9065772,32,54.8860336885793,10745,0,1.0,3413,1,0.0,0.0,275,4,0,945
947,Công nghệ,5,500000000.0,22,68.71682513866047,6170,3,1.0,4605,0,0.0,0.0,280,7,0,946
