user_id,campaign_id,category,event_type,occurred_at
user-0222,741,Giáo dục,VIEW,2025-12-24T02:00:00+00:00
user-0231,379,Công nghệ,VIEW,2025-12-24T04:00:00+00:00
user-0210,449,Môi trường,SEARCH,2025-12-24T06:00:00+00:00
user-0243,839,Y tế,VIEW,2025-12-24T08:00:00+00:00
user-0016,49,Giáo dục,VIEW,2025-12-24T10:00:00+00:00
user-0269,135,Văn hóa,SEARCH,2025-12-24T12:00:00+00:00
user-0090,543,Khởi nghiệp,SEARCH,2025-12-24T14:00:00+00:00
user-0285,210,Giáo dục,VIEW,2025-12-24T16:00:00+00:00
user-0038,839,Y tế,VIEW,2025-12-24T18:00:00+00:00
user-0234,928,Công nghệ,FOLLOW,2025-12-24T20:00:00+00:00
user-0131,742,Công nghệ,VIEW,2025-12-24T22:00:00+00:00
user-0157,16,Công nghệ,VIEW,2025-12-25T00:00:00+00:00
user-0006,80,Giáo dục,VIEW,2025-12-25T02:00:00+00:00
user-0151,509,Văn hóa,VIEW,2025-12-25T04:00:00+00:00
user-0142,156,Khởi nghiệp,FOLLOW,2025-12-25T06:00:00+00:00
user-0015,865,Công nghệ,SEARCH,2025-12-25T08:00:00+00:00
user-0069,450,Công nghệ,VIEW,2025-12-25T10:00:00+00:00
user-0081,232,Y tế,CONTRIBUTE,2025-12-25T12:00:00+00:00
user-0116,151,Khởi nghiệp,SEARCH,2025-12-25T14:00:00+00:00
user-0144,40,Khởi nghiệp,VIEW,2025-12-25T16:00:00+00:00
user-0244,93,Môi trường,VIEW,2025-12-25T18:00:00+00:00
user-0167,33,Y tế,SEARCH,2025-12-25T20:00:00+00:00
user-0032,730,Văn hóa,SEARCH,2025-12-25T22:00:00+00:00
user-0158,976,Giáo dục,CONTRIBUTE,2025-12-26T00:00:00+00:00
user-0283,570,Giáo dục,VIEW,2025-12-26T02:00:00+00:00
user-0226,413,Y tế,VIEW,2025-12-26T04:00:00+00:00
user-0154,28,Môi trường,VIEW,2025-12-26T06:00:00+00:00
user-0136,150,Văn hóa,SEARCH,2025-12-26T08:00:00+00:00
user-0032,245,Công nghệ,VIEW,2025-12-26T10:00:00+00:00
user-0035,909,Môi trường,VIEW,2025-12-26T12:00:00+00:00
user-0253,661,Giáo dục,FOLLOW,2025-12-26T14:00:00+00:00
user-0272,849,Công nghệ,SEARCH,2025-12-26T16:00:00+00:00
user-0257,847,Giáo dục,FOLLOW,2025-12-26T18:00:00+00:00
user-0081,398,Văn hóa,SEARCH,2025-12-26T20:00:00+00:00
user-0063,67,Môi trường,CONTRIBUTE,2025-12-26T22:00:00+00:00
user-0134,695,Môi trường,SEARCH,2025-12-27T00:00:00+00:00
user-0118,146,Khởi nghiệp,VIEW,2025-12-27T02:00:00+00:00
user-0020,893,Giáo dục,VIEW,2025-12-27T04:00:00+00:00
user-0015,947,Công nghệ,FOLLOW,2025-12-27T06:00:00+00:00
user-0085,678,Y tế,VIEW,2025-12-27T08:00:00+00:00
user-0123,642,Công nghệ,SEARCH,2025-12-27T10:00:00+00:00
user-0169,482,Văn hóa,FOLLOW,2025-12-27T12:00:00+00:00
user-0185,720,Văn hóa,VIEW,2025-12-27T14:00:00+00:00
user-0242,879,Văn hóa,CONTRIBUTE,2025-12-27T16:00:00+00:00
user-0088,43,Công nghệ,VIEW,2025-12-27T18:00:00+00:00
user-0120,473,Công nghệ,VIEW,2025-12-27T20:00:00+00:00
user-0261,819,Môi trường,FOLLOW,2025-12-27T22:00:00+00:00
user-0168,479,Khởi nghiệp,VIEW,2025-12-28T00:00:00+00:00
user-0044,351,Công nghệ,SEARCH,2025-12-28T02:00:00+00:00
user-0023,461,Môi trường,SEARCH,2025-12-28T04:00:00+00:00
user-0151,451,Văn hóa,CONTRIBUTE,2025-12-28T06:00:00+00:00
user-0103,706,Công nghệ,FOLLOW,2025-12-28T08:00:00+00:00
user-0104,861,Giáo dục,SEARCH,2025-12-28T10:00:00+00:00
user-0297,918,Khởi nghiệp,SEARCH,2025-12-28T12:00:00+00:00
user-0185,738,Môi trường,VIEW,2025-12-28T14:00:00+00:00
user-0175,40,Khởi nghiệp,SEARCH,2025-12-28T16:00:00+00:00
user-0017,847,Giáo dục,FOLLOW,2025-12-28T18:00:00+00:00
user-0029,566,Y tế,FOLLOW,2025-12-28T20:00:00+00:00
user-0034,944,Môi trường,VIEW,2025-12-28T22:00:00+00:00
user-0237,410,Giáo dục,VIEW,2025-12-29T00:00:00+00:00
user-0083,704,Y tế,SEARCH,2025-12-29T02:00:00+00:00
user-0297,117,Môi trường,VIEW,2025-12-29T04:00:00+00:00
user-0276,424,Y tế,FOLLOW,2025-12-29T06:00:00+00:00
user-0113,114,Khởi nghiệp,VIEW,2025-12-29T08:00:00+00:00
user-0094,554,Công nghệ,VIEW,2025-12-29T10:00:00+00:00
user-0176,214,Công nghệ,VIEW,2025-12-29T12:00:00+00:00
user-0170,974,Khởi nghiệp,CONTRIBUTE,2025-12-29T14:00:00+00:00
user-0172,177,Giáo dục,FOLLOW,2025-12-29T16:00:00+00:00
user-0086,703,Công nghệ,VIEW,2025-12-29T18:00:00+00:00
user-0264,302,Công nghệ,FOLLOW,2025-12-29T20:00:00+00:00
user-0125,751,Y tế,SEARCH,2025-12-29T22:00:00+00:00
user-0021,337,Y tế,SEARCH,2025-12-30T00:00:00+00:00
user-0259,46,Y tế,VIEW,2025-12-30T02:00:00+00:00
user-0113,872,Y tế,VIEW,2025-12-30T04:00:00+00:00
user-0075,901,Văn hóa,VIEW,2025-12-30T06:00:00+00:00
user-0087,682,Môi trường,SEARCH,2025-12-30T08:00:00+00:00
user-0134,431,Văn hóa,VIEW,2025-12-30T10:00:00+00:00
user-0220,321,Môi trường,VIEW,2025-12-30T12:00:00+00:00
user-0181,989,Giáo dục,VIEW,2025-12-30T14:00:00+00:00
user-0190,277,Văn hóa,SEARCH,2025-12-30T16:00:00+00:00
user-0271,441,Y tế,SEARCH,2025-12-30T18:00:00+00:00
user-0202,108,Giáo dục,SEARCH,2025-12-30T20:00:00+00:00
user-0148,135,Văn hóa,VIEW,2025-12-30T22:00:00+00:00
user-0105,636,Công nghệ,VIEW,2025-12-31T00:00:00+00:00
user-0028,55,Công nghệ,SEARCH,2025-12-31T02:00:00+00:00
user-0103,774,Khởi nghiệp,CONTRIBUTE,2025-12-31T04:00:00+00:00
user-0052,883,Khởi nghiệp,SEARCH,2025-12-31T06:00:00+00:00
user-0274,449,Môi trường,SEARCH,2025-12-31T08:00:00+00:00
user-0052,514,Công nghệ,VIEW,2025-12-31T10:00:00+00:00
user-0010,23,Giáo dục,VIEW,2025-12-31T12:00:00+00:00
user-0283,821,Khởi nghiệp,VIEW,2025-12-31T14:00:00+00:00
user-0180,214,Công nghệ,VIEW,2025-12-31T16:00:00+00:00
user-0114,70,Công nghệ,VIEW,2025-12-31T18:00:00+00:00
user-0131,545,Môi trường,VIEW,2025-12-31T20:00:00+00:00
user-0127,954,Y tế,VIEW,2025-12-31T22:00:00+00:00
user-0038,740,Y tế,SEARCH,2026-01-01T00:00:00+00:00
user-0237,30,Giáo dục,VIEW,2026-01-01T02:00:00+00:00
user-0220,905,Môi trường,VIEW,2026-01-01T04:00:00+00:00
user-0095,62,Công nghệ,VIEW,2026-01-01T06:00:00+00:00
user-0124,339,Công nghệ,VIEW,2026-01-01T08:00:00+00:00
user-0029,266,Môi trường,SEARCH,2026-01-01T10:00:00+00:00
user-0178,171,Giáo dục,CONTRIBUTE,2026-01-01T12:00:00+00:00
user-0041,564,Công nghệ,VIEW,2026-01-01T14:00:00+00:00
user-0207,548,Giáo dục,CONTRIBUTE,2026-01-01T16:00:00+00:00
user-0239,653,Văn hóa,FOLLOW,2026-01-01T18:00:00+00:00
user-0103,162,Khởi nghiệp,FOLLOW,2026-01-01T20:00:00+00:00
user-0016,462,Môi trường,CONTRIBUTE,2026-01-01T22:00:00+00:00
user-0270,484,Văn hóa,SEARCH,2026-01-02T00:00:00+00:00
user-0280,769,Văn hóa,VIEW,2026-01-02T02:00:00+00:00
user-0070,162,Khởi nghiệp,FOLLOW,2026-01-02T04:00:00+00:00
user-0030,508,Giáo dục,FOLLOW,2026-01-02T06:00:00+00:00
user-0207,657,Công nghệ,VIEW,2026-01-02T08:00:00+00:00
user-0256,274,Khởi nghiệp,VIEW,2026-01-02T10:00:00+00:00
user-0271,903,Môi trường,FOLLOW,2026-01-02T12:00:00+00:00
user-0288,416,Khởi nghiệp,SEARCH,2026-01-02T14:00:00+00:00
user-0077,100,Công nghệ,VIEW,2026-01-02T16:00:00+00:00
user-0219,409,Văn hóa,SEARCH,2026-01-02T18:00:00+00:00
user-0241,640,Văn hóa,FOLLOW,2026-01-02T20:00:00+00:00
user-0182,414,Khởi nghiệp,SEARCH,2026-01-02T22:00:00+00:00
user-0288,694,Văn hóa,SEARCH,2026-01-03T00:00:00+00:00
user-0164,800,Môi trường,VIEW,2026-01-03T02:00:00+00:00
user-0195,910,Giáo dục,VIEW,2026-01-03T04:00:00+00:00
user-0050,256,Khởi nghiệp,CONTRIBUTE,2026-01-03T06:00:00+00:00
user-0147,864,Giáo dục,FOLLOW,2026-01-03T08:00:00+00:00
user-0011,573,Môi trường,VIEW,2026-01-03T10:00:00+00:00
user-0206,685,Văn hóa,SEARCH,2026-01-03T12:00:00+00:00
user-0069,952,Khởi nghiệp,SEARCH,2026-01-03T14:00:00+00:00
user-0080,790,Môi trường,VIEW,2026-01-03T16:00:00+00:00
user-0184,343,Khởi nghiệp,VIEW,2026-01-03T18:00:00+00:00
user-0283,91,Giáo dục,VIEW,2026-01-03T20:00:00+00:00
user-0141,39,Văn hóa,FOLLOW,2026-01-03T22:00:00+00:00
user-0136,348,Giáo dục,CONTRIBUTE,2026-01-04T00:00:00+00:00
user-0067,144,Y tế,VIEW,2026-01-04T02:00:00+00:00
user-0015,296,Môi trường,VIEW,2026-01-04T04:00:00+00:00
user-0113,163,Khởi nghiệp,VIEW,2026-01-04T06:00:00+00:00
user-0072,855,Môi trường,SEARCH,2026-01-04T08:00:00+00:00
user-0173,947,Công nghệ,SEARCH,2026-01-04T10:00:00+00:00
user-0075,553,Văn hóa,SEARCH,2026-01-04T12:00:00+00:00
user-0227,327,Văn hóa,SEARCH,2026-01-04T14:00:00+00:00
user-0028,287,Khởi nghiệp,VIEW,2026-01-04T16:00:00+00:00
user-0097,856,Giáo dục,FOLLOW,2026-01-04T18:00:00+00:00
user-0295,612,Văn hóa,VIEW,2026-01-04T20:00:00+00:00
user-0109,798,Công nghệ,VIEW,2026-01-04T22:00:00+00:00
user-0022,576,Công nghệ,SEARCH,2026-01-05T00:00:00+00:00
user-0237,295,Y tế,VIEW,2026-01-05T02:00:00+00:00
user-0039,994,Công nghệ,VIEW,2026-01-05T04:00:00+00:00
user-0057,335,Y tế,VIEW,2026-01-05T06:00:00+00:00
user-0067,731,Khởi nghiệp,FOLLOW,2026-01-05T08:00:00+00:00
user-0088,797,Y tế,FOLLOW,2026-01-05T10:00:00+00:00
user-0209,643,Khởi nghiệp,FOLLOW,2026-01-05T12:00:00+00:00
user-0245,537,Môi trường,VIEW,2026-01-05T14:00:00+00:00
user-0083,203,Y tế,VIEW,2026-01-05T16:00:00+00:00
user-0105,102,Giáo dục,SEARCH,2026-01-05T18:00:00+00:00
user-0292,683,Công nghệ,CONTRIBUTE,2026-01-05T20:00:00+00:00
user-0070,246,Khởi nghiệp,FOLLOW,2026-01-05T22:00:00+00:00
user-0072,820,Khởi nghiệp,VIEW,2026-01-06T00:00:00+00:00
user-0148,459,Y tế,VIEW,2026-01-06T02:00:00+00:00
user-0162,756,Văn hóa,VIEW,2026-01-06T04:00:00+00:00
user-0235,611,Văn hóa,VIEW,2026-01-06T06:00:00+00:00
user-0243,662,Y tế,VIEW,2026-01-06T08:00:00+00:00
user-0290,151,Khởi nghiệp,VIEW,2026-01-06T10:00:00+00:00
user-0068,453,Y tế,CONTRIBUTE,2026-01-06T12:00:00+00:00
user-0182,825,Y tế,FOLLOW,2026-01-06T14:00:00+00:00
user-0246,414,Khởi nghiệp,VIEW,2026-01-06T16:00:00+00:00
user-0226,64,Y tế,VIEW,2026-01-06T18:00:00+00:00
user-0234,455,Y tế,VIEW,2026-01-06T20:00:00+00:00
user-0184,770,Khởi nghiệp,SEARCH,2026-01-06T22:00:00+00:00
user-0218,29,Văn hóa,VIEW,2026-01-07T00:00:00+00:00
user-0136,830,Văn hóa,VIEW,2026-01-07T02:00:00+00:00
user-0111,677,Y tế,VIEW,2026-01-07T04:00:00+00:00
user-0154,859,Môi trường,VIEW,2026-01-07T06:00:00+00:00
user-0020,477,Văn hóa,VIEW,2026-01-07T08:00:00+00:00
user-0064,419,Môi trường,CONTRIBUTE,2026-01-07T10:00:00+00:00
user-0114,867,Công nghệ,VIEW,2026-01-07T12:00:00+00:00
user-0226,353,Y tế,VIEW,2026-01-07T14:00:00+00:00
user-0222,916,Giáo dục,VIEW,2026-01-07T16:00:00+00:00
user-0132,927,Y tế,FOLLOW,2026-01-07T18:00:00+00:00
user-0224,460,Môi trường,VIEW,2026-01-07T20:00:00+00:00
user-0213,543,Khởi nghiệp,SEARCH,2026-01-07T22:00:00+00:00
user-0016,466,Môi trường,VIEW,2026-01-08T00:00:00+00:00
user-0112,432,Văn hóa,VIEW,2026-01-08T02:00:00+00:00
user-0287,209,Khởi nghiệp,VIEW,2026-01-08T04:00:00+00:00
user-0176,695,Môi trường,VIEW,2026-01-08T06:00:00+00:00
user-0141,982,Khởi nghiệp,VIEW,2026-01-08T08:00:00+00:00
user-0249,266,Môi trường,FOLLOW,2026-01-08T10:00:00+00:00
user-0032,327,Văn hóa,SEARCH,2026-01-08T12:00:00+00:00
user-0215,166,Công nghệ,VIEW,2026-01-08T14:00:00+00:00
user-0036,65,Văn hóa,VIEW,2026-01-08T16:00:00+00:00
user-0101,72,Giáo dục,SEARCH,2026-01-08T18:00:00+00:00
user-0276,828,Văn hóa,VIEW,2026-01-08T20:00:00+00:00
user-0029,337,Y tế,CONTRIBUTE,2026-01-08T22:00:00+00:00
user-0277,680,Khởi nghiệp,FOLLOW,2026-01-09T00:00:00+00:00
user-0060,737,Văn hóa,VIEW,2026-01-09T02:00:00+00:00
user-0198,399,Văn hóa,VIEW,2026-01-09T04:00:00+00:00
user-0262,732,Công nghệ,VIEW,2026-01-09T06:00:00+00:00
user-0169,42,Giáo dục,VIEW,2026-01-09T08:00:00+00:00
user-0265,83,Y tế,VIEW,2026-01-09T10:00:00+00:00
user-0004,76,Công nghệ,VIEW,2026-01-09T12:00:00+00:00
user-0294,953,Môi trường,VIEW,2026-01-09T14:00:00+00:00
user-0215,119,Công nghệ,VIEW,2026-01-09T16:00:00+00:00
user-0014,539,Môi trường,VIEW,2026-01-09T18:00:00+00:00
user-0142,12,Văn hóa,FOLLOW,2026-01-09T20:00:00+00:00
user-0001,665,Giáo dục,VIEW,2026-01-09T22:00:00+00:00
user-0243,268,Khởi nghiệp,VIEW,2026-01-10T00:00:00+00:00
user-0031,80,Giáo dục,VIEW,2026-01-10T02:00:00+00:00
user-0276,29,Văn hóa,VIEW,2026-01-10T04:00:00+00:00
user-0185,154,Văn hóa,VIEW,2026-01-10T06:00:00+00:00
user-0128,594,Môi trường,SEARCH,2026-01-10T08:00:00+00:00
user-0023,411,Môi trường,VIEW,2026-01-10T10:00:00+00:00
user-0150,484,Văn hóa,FOLLOW,2026-01-10T12:00:00+00:00
user-0174,822,Môi trường,SEARCH,2026-01-10T14:00:00+00:00
user-0151,714,Công nghệ,FOLLOW,2026-01-10T16:00:00+00:00
user-0214,246,Khởi nghiệp,SEARCH,2026-01-10T18:00:00+00:00
user-0001,334,Giáo dục,VIEW,2026-01-10T20:00:00+00:00
user-0118,451,Văn hóa,SEARCH,2026-01-10T22:00:00+00:00
user-0082,718,Công nghệ,FOLLOW,2026-01-11T00:00:00+00:00
user-0182,36,Văn hóa,VIEW,2026-01-11T02:00:00+00:00
user-0132,45,Khởi nghiệp,SEARCH,2026-01-11T04:00:00+00:00
user-0171,984,Công nghệ,VIEW,2026-01-11T06:00:00+00:00
user-0083,984,Công nghệ,FOLLOW,2026-01-11T08:00:00+00:00
user-0118,88,Khởi nghiệp,SEARCH,2026-01-11T10:00:00+00:00
user-0070,828,Văn hóa,FOLLOW,2026-01-11T12:00:00+00:00
user-0011,395,Giáo dục,FOLLOW,2026-01-11T14:00:00+00:00
user-0162,830,Văn hóa,SEARCH,2026-01-11T16:00:00+00:00
user-0113,591,Khởi nghiệp,SEARCH,2026-01-11T18:00:00+00:00
user-0042,429,Khởi nghiệp,SEARCH,2026-01-11T20:00:00+00:00
user-0242,715,Văn hóa,VIEW,2026-01-11T22:00:00+00:00
user-0066,312,Văn hóa,VIEW,2026-01-12T00:00:00+00:00
user-0197,784,Y tế,SEARCH,2026-01-12T02:00:00+00:00
user-0004,298,Văn hóa,VIEW,2026-01-12T04:00:00+00:00
user-0254,856,Giáo dục,FOLLOW,2026-01-12T06:00:00+00:00
user-0275,196,Công nghệ,CONTRIBUTE,2026-01-12T08:00:00+00:00
user-0087,525,Giáo dục,SEARCH,2026-01-12T10:00:00+00:00
user-0283,194,Môi trường,SEARCH,2026-01-12T12:00:00+00:00
user-0211,828,Văn hóa,VIEW,2026-01-12T14:00:00+00:00
user-0047,316,Văn hóa,VIEW,2026-01-12T16:00:00+00:00
user-0025,468,Giáo dục,SEARCH,2026-01-12T18:00:00+00:00
user-0019,736,Môi trường,VIEW,2026-01-12T20:00:00+00:00
user-0066,643,Khởi nghiệp,FOLLOW,2026-01-12T22:00:00+00:00
user-0265,963,Khởi nghiệp,VIEW,2026-01-13T00:00:00+00:00
user-0203,535,Môi trường,VIEW,2026-01-13T02:00:00+00:00
user-0081,289,Văn hóa,SEARCH,2026-01-13T04:00:00+00:00
user-0263,374,Y tế,SEARCH,2026-01-13T06:00:00+00:00
user-0095,617,Y tế,VIEW,2026-01-13T08:00:00+00:00
user-0291,806,Y tế,VIEW,2026-01-13T10:00:00+00:00
user-0230,392,Giáo dục,VIEW,2026-01-13T12:00:00+00:00
user-0084,974,Khởi nghiệp,FOLLOW,2026-01-13T14:00:00+00:00
user-0239,306,Môi trường,SEARCH,2026-01-13T16:00:00+00:00
user-0009,934,Văn hóa,SEARCH,2026-01-13T18:00:00+00:00
user-0005,349,Y tế,VIEW,2026-01-13T20:00:00+00:00
user-0220,110,Văn hóa,FOLLOW,2026-01-13T22:00:00+00:00
user-0294,690,Môi trường,SEARCH,2026-01-14T00:00:00+00:00
user-0211,170,Giáo dục,VIEW,2026-01-14T02:00:00+00:00
user-0145,40,Khởi nghiệp,FOLLOW,2026-01-14T04:00:00+00:00
user-0241,140,Văn hóa,VIEW,2026-01-14T06:00:00+00:00
user-0226,672,Y tế,VIEW,2026-01-14T08:00:00+00:00
user-0078,134,Công nghệ,SEARCH,2026-01-14T10:00:00+00:00
user-0286,368,Giáo dục,VIEW,2026-01-14T12:00:00+00:00
user-0160,579,Văn hóa,FOLLOW,2026-01-14T14:00:00+00:00
user-0107,695,Môi trường,VIEW,2026-01-14T16:00:00+00:00
user-0280,842,Khởi nghiệp,VIEW,2026-01-14T18:00:00+00:00
user-0227,937,Môi trường,VIEW,2026-01-14T20:00:00+00:00
user-0292,383,Y tế,FOLLOW,2026-01-14T22:00:00+00:00
user-0188,389,Khởi nghiệp,SEARCH,2026-01-15T00:00:00+00:00
user-0086,415,Văn hóa,SEARCH,2026-01-15T02:00:00+00:00
user-0037,870,Công nghệ,SEARCH,2026-01-15T04:00:00+00:00
user-0256,873,Văn hóa,VIEW,2026-01-15T06:00:00+00:00
user-0155,561,Khởi nghiệp,SEARCH,2026-01-15T08:00:00+00:00
user-0244,390,Môi trường,VIEW,2026-01-15T10:00:00+00:00
user-0249,77,Y tế,FOLLOW,2026-01-15T12:00:00+00:00
user-0267,599,Khởi nghiệp,SEARCH,2026-01-15T14:00:00+00:00
user-0157,697,Công nghệ,VIEW,2026-01-15T16:00:00+00:00
user-0134,35,Văn hóa,VIEW,2026-01-15T18:00:00+00:00
user-0026,528,Công nghệ,VIEW,2026-01-15T20:00:00+00:00
user-0046,575,Môi trường,VIEW,2026-01-15T22:00:00+00:00
user-0210,859,Môi trường,VIEW,2026-01-16T00:00:00+00:00
user-0290,788,Y tế,SEARCH,2026-01-16T02:00:00+00:00
user-0273,660,Công nghệ,SEARCH,2026-01-16T04:00:00+00:00
user-0195,901,Văn hóa,SEARCH,2026-01-16T06:00:00+00:00
user-0249,431,Văn hóa,VIEW,2026-01-16T08:00:00+00:00
user-0225,727,Y tế,CONTRIBUTE,2026-01-16T10:00:00+00:00
user-0004,978,Công nghệ,SEARCH,2026-01-16T12:00:00+00:00
user-0102,273,Văn hóa,FOLLOW,2026-01-16T14:00:00+00:00
user-0134,36,Văn hóa,SEARCH,2026-01-16T16:00:00+00:00
user-0190,237,Y tế,VIEW,2026-01-16T18:00:00+00:00
user-0145,881,Khởi nghiệp,SEARCH,2026-01-16T20:00:00+00:00
user-0033,463,Y tế,SEARCH,2026-01-16T22:00:00+00:00
user-0009,432,Văn hóa,SEARCH,2026-01-17T00:00:00+00:00
user-0202,221,Giáo dục,VIEW,2026-01-17T02:00:00+00:00
user-0154,520,Môi trường,VIEW,2026-01-17T04:00:00+00:00
user-0298,997,Y tế,SEARCH,2026-01-17T06:00:00+00:00
user-0253,862,Giáo dục,VIEW,2026-01-17T08:00:00+00:00
user-0118,534,Khởi nghiệp,VIEW,2026-01-17T10:00:00+00:00
user-0286,574,Môi trường,FOLLOW,2026-01-17T12:00:00+00:00
user-0133,157,Môi trường,CONTRIBUTE,2026-01-17T14:00:00+00:00
user-0134,682,Môi trường,VIEW,2026-01-17T16:00:00+00:00
user-0150,764,Khởi nghiệp,SEARCH,2026-01-17T18:00:00+00:00
user-0282,646,Khởi nghiệp,CONTRIBUTE,2026-01-17T20:00:00+00:00
user-0109,950,Văn hóa,VIEW,2026-01-17T22:00:00+00:00
user-0251,836,Giáo dục,FOLLOW,2026-01-18T00:00:00+00:00
user-0134,690,Môi trường,VIEW,2026-01-18T02:00:00+00:00
user-0288,976,Giáo dục,SEARCH,2026-01-18T04:00:00+00:00
user-0286,142,Giáo dục,VIEW,2026-01-18T06:00:00+00:00
user-0084,841,Khởi nghiệp,VIEW,2026-01-18T08:00:00+00:00
user-0099,954,Y tế,SEARCH,2026-01-18T10:00:00+00:00
user-0143,217,Giáo dục,SEARCH,2026-01-18T12:00:00+00:00
user-0134,535,Môi trường,VIEW,2026-01-18T14:00:00+00:00
user-0202,377,Môi trường,SEARCH,2026-01-18T16:00:00+00:00
user-0188,553,Văn hóa,SEARCH,2026-01-18T18:00:00+00:00
user-0124,88,Khởi nghiệp,VIEW,2026-01-18T20:00:00+00:00
user-0007,822,Môi trường,VIEW,2026-01-18T22:00:00+00:00
user-0048,863,Công nghệ,VIEW,2026-01-19T00:00:00+00:00
user-0212,402,Công nghệ,CONTRIBUTE,2026-01-19T02:00:00+00:00
user-0036,97,Văn hóa,VIEW,2026-01-19T04:00:00+00:00
user-0026,101,Môi trường,VIEW,2026-01-19T06:00:00+00:00
user-0061,285,Giáo dục,VIEW,2026-01-19T08:00:00+00:00
user-0069,774,Khởi nghiệp,VIEW,2026-01-19T10:00:00+00:00
user-0209,261,Khởi nghiệp,VIEW,2026-01-19T12:00:00+00:00
user-0111,536,Công nghệ,CONTRIBUTE,2026-01-19T14:00:00+00:00
user-0244,759,Môi trường,SEARCH,2026-01-19T16:00:00+00:00
user-0166,286,Công nghệ,VIEW,2026-01-19T18:00:00+00:00
user-0079,997,Y tế,VIEW,2026-01-19T20:00:00+00:00
user-0238,241,Khởi nghiệp,VIEW,2026-01-19T22:00:00+00:00
user-0120,247,Văn hóa,VIEW,2026-01-20T00:00:00+00:00
user-0181,497,Văn hóa,FOLLOW,2026-01-20T02:00:00+00:00
user-0164,609,Y tế,FOLLOW,2026-01-20T04:00:00+00:00
user-0050,303,Khởi nghiệp,SEARCH,2026-01-20T06:00:00+00:00
user-0065,548,Giáo dục,VIEW,2026-01-20T08:00:00+00:00
user-0002,157,Môi trường,VIEW,2026-01-20T10:00:00+00:00
user-0206,538,Giáo dục,VIEW,2026-01-20T12:00:00+00:00
user-0252,804,Y tế,VIEW,2026-01-20T14:00:00+00:00
user-0288,464,Công nghệ,FOLLOW,2026-01-20T16:00:00+00:00
user-0228,8,Văn hóa,SEARCH,2026-01-20T18:00:00+00:00
user-0186,382,Môi trường,SEARCH,2026-01-20T20:00:00+00:00
user-0210,17,Môi trường,VIEW,2026-01-20T22:00:00+00:00
user-0118,880,Môi trường,VIEW,2026-01-21T00:00:00+00:00
user-0206,972,Môi trường,VIEW,2026-01-21T02:00:00+00:00
user-0286,711,Giáo dục,SEARCH,2026-01-21T04:00:00+00:00
user-0172,108,Giáo dục,VIEW,2026-01-21T06:00:00+00:00
user-0221,561,Khởi nghiệp,CONTRIBUTE,2026-01-21T08:00:00+00:00
user-0212,809,Y tế,CONTRIBUTE,2026-01-21T10:00:00+00:00
user-0228,965,Văn hóa,CONTRIBUTE,2026-01-21T12:00:00+00:00
user-0143,545,Môi trường,FOLLOW,2026-01-21T14:00:00+00:00
user-0098,86,Văn hóa,VIEW,2026-01-21T16:00:00+00:00
user-0129,361,Khởi nghiệp,SEARCH,2026-01-21T18:00:00+00:00
user-0288,241,Khởi nghiệp,FOLLOW,2026-01-21T20:00:00+00:00
user-0208,251,Văn hóa,SEARCH,2026-01-21T22:00:00+00:00
user-0113,300,Y tế,FOLLOW,2026-01-22T00:00:00+00:00
user-0148,652,Y tế,SEARCH,2026-01-22T02:00:00+00:00
user-0133,549,Môi trường,SEARCH,2026-01-22T04:00:00+00:00
user-0095,142,Giáo dục,SEARCH,2026-01-22T06:00:00+00:00
user-0014,566,Y tế,FOLLOW,2026-01-22T08:00:00+00:00
user-0177,826,Công nghệ,VIEW,2026-01-22T10:00:00+00:00
user-0198,523,Văn hóa,VIEW,2026-01-22T12:00:00+00:00
user-0094,202,Công nghệ,SEARCH,2026-01-22T14:00:00+00:00
user-0134,698,Môi trường,CONTRIBUTE,2026-01-22T16:00:00+00:00
user-0274,691,Công nghệ,VIEW,2026-01-22T18:00:00+00:00
user-0082,3,Công nghệ,FOLLOW,2026-01-22T20:00:00+00:00
user-0080,92,Môi trường,FOLLOW,2026-01-22T22:00:00+00:00
user-0299,519,Công nghệ,VIEW,2026-01-23T00:00:00+00:00
user-0259,598,Văn hóa,VIEW,2026-01-23T02:00:00+00:00
user-0030,608,Công nghệ,FOLLOW,2026-01-23T04:00:00+00:00
user-0078,378,Y tế,SEARCH,2026-01-23T06:00:00+00:00
user-0080,679,Văn hóa,SEARCH,2026-01-23T08:00:00+00:00
user-0166,526,Văn hóa,FOLLOW,2026-01-23T10:00:00+00:00
user-0085,641,Công nghệ,VIEW,2026-01-23T12:00:00+00:00
user-0091,106,Văn hóa,VIEW,2026-01-23T14:00:00+00:00
user-0122,458,Môi trường,SEARCH,2026-01-23T16:00:00+00:00
user-0011,673,Công nghệ,SEARCH,2026-01-23T18:00:00+00:00
user-0124,12,Văn hóa,VIEW,2026-01-23T20:00:00+00:00
user-0069,472,Khởi nghiệp,VIEW,2026-01-23T22:00:00+00:00
user-0259,929,Y tế,VIEW,2026-01-24T00:00:00+00:00
user-0243,729,Khởi nghiệp,SEARCH,2026-01-24T02:00:00+00:00
user-0272,814,Công nghệ,SEARCH,2026-01-24T04:00:00+00:00
user-0242,118,Văn hóa,SEARCH,2026-01-24T06:00:00+00:00
user-0292,815,Y tế,FOLLOW,2026-01-24T08:00:00+00:00
user-0094,991,Công nghệ,FOLLOW,2026-01-24T10:00:00+00:00
user-0098,299,Y tế,FOLLOW,2026-01-24T12:00:00+00:00
